gene	ActivatedMyeloidCells___aCTLA4	ActivatedMyeloidCells___aPD1	ActivatedMyeloidCells___aPD1aCTLA4	ActivatedMyeloidCells___Control	HighlyProliferativeTCells___aCTLA4	HighlyProliferativeTCells___aPD1	HighlyProliferativeTCells___aPD1aCTLA4	HighlyProliferativeTCells___Control	OtherMyeloidCells___aCTLA4	OtherMyeloidCells___aPD1	OtherMyeloidCells___aPD1aCTLA4	OtherMyeloidCells___Control
Il10rb	1.239576467378437	1.7913269290687446	1.5093135131726183	2.137263670596766	0.6999309825642166	0.7274591839744372	0.9314713174458606	0.9776651716853493	1.2874348135997875	1.721466224653512	1.4837489716993992	1.9172663571995157
Ifnar1	0.9957409611061168	0.9452520205085968	0.7596095456483977	0.831924647710076	0.45706996860476284	0.5401327318308087	0.2524806253867727	0.4719539429970896	0.9469202354199693	0.9202005292764203	0.8014028696323536	1.156454495297109
Ifngr2	1.3211476133090623	1.567549118132815	1.750233369989737	1.6778559590907076	0.060366992584151784	0.13158633212248094	0.07587828485593348	0.056488527795143295	1.4863211818632167	1.50799451195166	1.145404679804728	1.703304820528808
Tmem50b	0.1564438263989471	0.13074226588369164	0.22332839181933234	0.17522389715207123	0.05668425634162652	0.07910125962830664	0.11537793465453305	0.05072515810287955	0.20484379519720364	0.339878629780592	0.21678358347018722	0.4528172359757333
Dnajc28	0	0.00167796496409155	0.006522082507240505	0	0	0	0	0	0.005299921516908052	0.008295457842936345	0.005891245488391893	0.002933482251160105
Gart	0.16115708369929643	0.10116831787652907	0.10180475279686774	0.11650894367603856	0.44847789000078475	0.3092514180413085	0.4103201315189052	0.39424080119737637	0.18843459813831775	0.1944584962332761	0.1632131076810484	0.23219909335763847
Son	1.9450565863845928	1.655761507542321	1.6341600664011624	1.929791732777043	2.0181880914151247	2.693897229918177	1.9037439252118706	2.913522296848178	1.992164827238279	2.1466084027877645	1.8740231405545376	2.29399027412114
Donson	0.1272130287500709	0.1180539100352669	0.11212397587815107	0.11201318502442799	0.41913674642042836	0.4210681783567868	0.3829895852155224	0.36133030500220253	0.1589995162592129	0.19392366018837906	0.10776208186654974	0.19472133673727762
Atp5o	3.2432401249089824	3.432839673676399	2.9203565660360824	2.8148928006090626	4.533018654980769	5.805396155867991	4.704547989963427	3.9470082935421207	3.9968430187165005	3.6765897565940344	3.2800481966889503	3.166719415399269
Cryzl1	0.5878612723443869	0.5981272604843556	0.553100960073783	0.4795520732970327	0.31129965512227525	0.20450488260798833	0.4026031654934817	0.2925564012029816	0.4692660466883759	0.5991342238114156	0.3905400482866289	0.44915837947469867
Itsn1	0.19663199200891518	0.2976783065348547	0.1358280775695215	0.11056046894561578	0.021876111545073122	0.01804572063780795	0.06530483919372547	0.11175537356400421	0.08260344423653931	0.09433855821580886	0.13351920097077247	0.12674018863614359
Mrps6	0.10648242163059275	0.10473590188029695	0.0918012067226109	0.08704754310051016	0.4188419484355578	0.4327379031368268	0.37785198844193996	0.3895257763633362	0.07006643853667795	0.13210343155254298	0.17241940343237744	0.1350946576666889
